date,product,category,region,sales_channel,quantity,unit_price,revenue,cost,profit
2025-01-24,Laptop Pro,Electronics,East,Wholesale,16,1001.4,16022.4,10414.56,5607.84
2025-01-24,Printer Paper,Stationery,East,B2B,16,11.45,183.2,45.8,137.4
2025-01-24,Webcam HD,Accessories,North,B2B,18,57.61,1036.98,435.53,601.45
2025-01-25,Mechanical Keyboard,Electronics,East,Online,10,61.23,612.3,306.15,306.15
2025-01-25,Mechanical Keyboard,Electronics,West,Online,9,84.63,761.67,380.83,380.84
2025-01-25,Notebook Pack,Stationery,North,Wholesale,12,6.74,80.88,24.26,56.62
2025-01-25,Coffee Machine,Appliances,South,B2B,16,141.18,2258.88,1174.62,1084.26
2025-01-25,Headset Pro,Accessories,Central,B2B,7,53.35,373.45,179.26,194.19
2025-01-25,Mechanical Keyboard,Electronics,West,B2B,12,112.36,1348.32,674.16,674.16
2025-01-25,Office Chair,Furniture,West,Retail,1,229.03,229.03,125.97,103.06
2025-01-26,USB-C Hub,Electronics,Central,Wholesale,16,26.29,420.64,189.29,231.35
2025-01-26,Monitor 27inch,Electronics,East,Retail,16,430.36,6885.76,4131.46,2754.3
2025-01-26,Wireless Mouse,Electronics,East,Wholesale,15,29.62,444.3,177.72,266.58
2025-01-26,Standing Desk,Furniture,North,B2B,10,601.95,6019.5,3491.31,2528.19
2025-01-26,Water Purifier,Appliances,Central,B2B,18,273.95,4931.1,2712.11,2218.99
2025-01-26,Mechanical Keyboard,Electronics,South,Wholesale,15,135.47,2032.05,1016.02,1016.03
2025-01-26,Printer Paper,Stationery,North,Online,8,11.05,88.4,22.1,66.3
2025-01-27,Monitor 27inch,Electronics,West,B2B,9,402.14,3619.26,2171.56,1447.7
2025-01-27,Printer Paper,Stationery,West,B2B,5,19.77,98.85,24.71,74.14
2025-01-27,Whiteboard,Stationery,North,Wholesale,18,69.26,1246.68,498.67,748.01
2025-01-27,Whiteboard,Stationery,North,Online,10,60.19,601.9,240.76,361.14
2025-01-27,Mechanical Keyboard,Electronics,West,Wholesale,16,107.17,1714.72,857.36,857.36
2025-01-27,Coffee Machine,Appliances,West,Retail,1,117.52,117.52,61.11,56.41
2025-01-27,Whiteboard,Stationery,North,Online,12,51.38,616.56,246.62,369.94
2025-01-27,Desk Lamp,Furniture,Central,B2B,7,29.76,208.32,72.91,135.41
2025-01-28,Notebook Pack,Stationery,North,B2B,2,17.17,34.34,10.3,24.04
2025-01-28,Desk Lamp,Furniture,Central,B2B,19,59.64,1133.16,396.61,736.55
2025-01-28,Headset Pro,Accessories,West,Online,19,181.07,3440.33,1651.36,1788.97
2025-01-28,Monitor 27inch,Electronics,Central,Retail,19,372.7,7081.3,4248.78,2832.52
2025-01-29,Monitor 27inch,Electronics,West,Wholesale,1,341.96,341.96,205.18,136.78
2025-01-29,Desk Lamp,Furniture,North,Retail,12,42.32,507.84,177.74,330.1
2025-01-29,Wireless Mouse,Electronics,East,Online,8,26.85,214.8,85.92,128.88
2025-01-29,Laptop Pro,Electronics,Central,Online,9,1178.15,10603.35,6892.18,3711.17
2025-01-29,Office Chair,Furniture,East,Wholesale,9,342.52,3082.68,1695.47,1387.21
2025-01-30,Webcam HD,Accessories,North,Online,1,103.09,103.09,43.3,59.79
2025-01-30,Water Purifier,Appliances,West,Wholesale,17,248.64,4226.88,2324.78,1902.1
2025-01-30,Coffee Machine,Appliances,Central,Online,10,174.73,1747.3,908.6,838.7
2025-01-30,Water Purifier,Appliances,North,B2B,9,392.34,3531.06,1942.08,1588.98
2025-01-30,Standing Desk,Furniture,North,B2B,16,315.37,5045.92,2926.63,2119.29
2025-01-30,Water Purifier,Appliances,North,Retail,8,396.16,3169.28,1743.1,1426.18
2025-01-30,Whiteboard,Stationery,West,Online,12,72.74,872.88,349.15,523.73
2025-01-30,Whiteboard,Stationery,West,Online,11,79.53,874.83,349.93,524.9
2025-01-30,Printer Paper,Stationery,South,Retail,8,21.24,169.92,42.48,127.44
2025-01-30,Water Purifier,Appliances,West,Wholesale,16,306.04,4896.64,2693.15,2203.49
2025-01-31,Water Purifier,Appliances,North,Wholesale,7,190.91,1336.37,735.0,601.37
2025-01-31,Whiteboard,Stationery,South,Retail,3,72.52,217.56,87.02,130.54
2025-01-31,Wireless Mouse,Electronics,Central,Retail,14,30.61,428.54,171.42,257.12
2025-01-31,Wireless Mouse,Electronics,Central,Online,8,15.07,120.56,48.22,72.34
2025-01-31,Webcam HD,Accessories,East,Online,13,45.97,597.61,251.0,346.61
2025-01-31,Whiteboard,Stationery,North,Wholesale,2,53.73,107.46,42.98,64.48
2025-01-31,Notebook Pack,Stationery,West,B2B,16,19.68,314.88,94.46,220.42
2025-01-31,Whiteboard,Stationery,South,Online,4,39.6,158.4,63.36,95.04
2025-02-01,Laptop Pro,Electronics,North,Online,5,879.17,4395.85,2857.3,1538.55
2025-02-01,Wireless Mouse,Electronics,East,B2B,3,43.68,131.04,52.42,78.62
2025-02-01,Laptop Pro,Electronics,Central,Online,8,822.0,6576.0,4274.4,2301.6
2025-02-01,Mechanical Keyboard,Electronics,East,Online,19,123.33,2343.27,1171.63,1171.64
2025-02-02,Headset Pro,Accessories,West,Retail,15,149.21,2238.15,1074.31,1163.84
2025-02-02,Mechanical Keyboard,Electronics,South,B2B,14,78.42,1097.88,548.94,548.94
2025-02-02,Laptop Pro,Electronics,East,Retail,2,988.45,1976.9,1284.99,691.91
2025-02-02,Mechanical Keyboard,Electronics,West,Wholesale,3,143.43,430.29,215.15,215.14
2025-02-02,Notebook Pack,Stationery,West,Wholesale,8,9.71,77.68,23.3,54.38
2025-02-02,USB-C Hub,Electronics,South,Wholesale,16,26.14,418.24,188.21,230.03
2025-02-02,Monitor 27inch,Electronics,South,Online,18,376.94,6784.92,4070.95,2713.97
2025-02-03,Coffee Machine,Appliances,East,Retail,13,108.79,1414.27,735.42,678.85
2025-02-03,Monitor 27inch,Electronics,South,Wholesale,18,339.63,6113.34,3668.0,2445.34
2025-02-04,Water Purifier,Appliances,East,Retail,7,195.69,1369.83,753.41,616.42
2025-02-04,Wireless Mouse,Electronics,East,Online,4,26.03,104.12,41.65,62.47
2025-02-04,Mechanical Keyboard,Electronics,East,Wholesale,18,106.22,1911.96,955.98,955.98
2025-02-04,Headset Pro,Accessories,South,B2B,12,122.01,1464.12,702.78,761.34
2025-02-04,Water Purifier,Appliances,North,Wholesale,3,231.09,693.27,381.3,311.97
2025-02-04,Standing Desk,Furniture,Central,B2B,12,603.49,7241.88,4200.29,3041.59
2025-02-04,USB-C Hub,Electronics,West,Online,8,48.68,389.44,175.25,214.19
2025-02-04,Monitor 27inch,Electronics,West,B2B,1,385.64,385.64,231.38,154.26
2025-02-04,USB-C Hub,Electronics,North,Retail,17,45.14,767.38,345.32,422.06
2025-02-04,Headset Pro,Accessories,South,B2B,18,133.37,2400.66,1152.32,1248.34
2025-02-04,Standing Desk,Furniture,Central,Wholesale,17,574.63,9768.71,5665.85,4102.86
2025-02-05,Desk Lamp,Furniture,South,Retail,4,57.32,229.28,80.25,149.03
2025-02-05,Whiteboard,Stationery,Central,Online,1,52.98,52.98,21.19,31.79
2025-02-05,USB-C Hub,Electronics,North,Wholesale,19,71.92,1366.48,614.92,751.56
2025-02-05,Webcam HD,Accessories,North,B2B,4,61.0,244.0,102.48,141.52
2025-02-05,Desk Lamp,Furniture,North,B2B,6,38.08,228.48,79.97,148.51
2025-02-05,Mechanical Keyboard,Electronics,West,Wholesale,11,91.52,1006.72,503.36,503.36
2025-02-05,Desk Lamp,Furniture,East,Online,16,41.81,668.96,234.14,434.82
2025-02-05,Desk Lamp,Furniture,South,B2B,11,53.56,589.16,206.21,382.95
2025-02-06,USB-C Hub,Electronics,West,Retail,16,45.81,732.96,329.83,403.13
2025-02-06,Mechanical Keyboard,Electronics,West,Online,5,75.66,378.3,189.15,189.15
2025-02-06,Desk Lamp,Furniture,West,Online,10,27.71,277.1,96.98,180.12
2025-02-06,Printer Paper,Stationery,South,Retail,12,18.11,217.32,54.33,162.99
2025-02-06,Headset Pro,Accessories,North,Wholesale,2,198.0,396.0,190.08,205.92
2025-02-06,Whiteboard,Stationery,West,Wholesale,7,67.85,474.95,189.98,284.97
2025-02-06,Printer Paper,Stationery,North,Online,16,9.57,153.12,38.28,114.84
2025-02-06,Standing Desk,Furniture,West,Retail,10,441.22,4412.2,2559.08,1853.12
2025-02-07,Standing Desk,Furniture,North,Wholesale,16,313.05,5008.8,2905.1,2103.7
2025-02-07,Printer Paper,Stationery,North,Online,14,21.24,297.36,74.34,223.02
2025-02-07,Desk Lamp,Furniture,West,Wholesale,1,36.33,36.33,12.72,23.61
2025-02-07,Headset Pro,Accessories,North,Wholesale,4,65.96,263.84,126.64,137.2
2025-02-08,Laptop Pro,Electronics,East,Retail,8,1252.23,10017.84,6511.6,3506.24
2025-02-08,Printer Paper,Stationery,Central,Wholesale,2,22.01,44.02,11.01,33.01
2025-02-08,Coffee Machine,Appliances,West,Retail,12,118.84,1426.08,741.56,684.52
2025-02-08,Whiteboard,Stationery,West,Online,9,70.72,636.48,254.59,381.89
2025-02-08,Monitor 27inch,Electronics,West,B2B,12,455.17,5462.04,3277.22,2184.82
2025-02-08,Monitor 27inch,Electronics,West,Retail,4,280.16,1120.64,672.38,448.26
2025-02-08,Headset Pro,Accessories,North,Retail,16,62.66,1002.56,481.23,521.33
2025-02-08,Notebook Pack,Stationery,Central,Wholesale,8,14.29,114.32,34.3,80.02
2025-02-08,Water Purifier,Appliances,East,Retail,8,184.83,1478.64,813.25,665.39
2025-02-08,USB-C Hub,Electronics,Central,Wholesale,1,65.02,65.02,29.26,35.76
2025-02-08,Headset Pro,Accessories,Central,Wholesale,6,127.5,765.0,367.2,397.8
2025-02-08,USB-C Hub,Electronics,South,B2B,9,61.77,555.93,250.17,305.76
2025-02-09,Printer Paper,Stationery,South,Online,3,8.01,24.03,6.01,18.02
2025-02-09,Water Purifier,Appliances,West,Wholesale,13,393.89,5120.57,2816.31,2304.26
2025-02-09,Desk Lamp,Furniture,East,Wholesale,3,59.84,179.52,62.83,116.69
2025-02-09,Laptop Pro,Electronics,East,B2B,4,1391.94,5567.76,3619.04,1948.72
2025-02-09,Standing Desk,Furniture,South,Wholesale,8,529.83,4238.64,2458.41,1780.23
2025-02-10,Coffee Machine,Appliances,West,Retail,8,299.64,2397.12,1246.5,1150.62
2025-02-10,Coffee Machine,Appliances,South,Wholesale,17,220.63,3750.71,1950.37,1800.34
2025-02-10,Headset Pro,Accessories,West,Wholesale,1,164.42,164.42,78.92,85.5
2025-02-10,Headset Pro,Accessories,North,Retail,11,80.18,881.98,423.35,458.63
2025-02-11,Desk Lamp,Furniture,West,Online,17,35.8,608.6,213.01,395.59
2025-02-11,Coffee Machine,Appliances,North,Wholesale,7,260.12,1820.84,946.84,874.0
2025-02-11,Webcam HD,Accessories,East,Retail,10,46.53,465.3,195.43,269.87
2025-02-12,Printer Paper,Stationery,Central,Wholesale,9,10.73,96.57,24.14,72.43
2025-02-12,Wireless Mouse,Electronics,West,B2B,17,29.76,505.92,202.37,303.55
2025-02-12,Monitor 27inch,Electronics,West,Online,8,274.63,2197.04,1318.22,878.82
2025-02-12,Office Chair,Furniture,West,B2B,13,297.98,3873.74,2130.56,1743.18
2025-02-13,Desk Lamp,Furniture,West,Wholesale,17,42.41,720.97,252.34,468.63
2025-02-13,Water Purifier,Appliances,North,Wholesale,10,388.91,3889.1,2139.01,1750.09
2025-02-13,Desk Lamp,Furniture,South,Wholesale,17,47.12,801.04,280.36,520.68
2025-02-13,Notebook Pack,Stationery,South,Online,10,7.11,71.1,21.33,49.77
2025-02-13,Office Chair,Furniture,East,B2B,3,274.04,822.12,452.17,369.95
2025-02-13,Mechanical Keyboard,Electronics,Central,B2B,4,118.87,475.48,237.74,237.74
2025-02-13,Printer Paper,Stationery,West,Online,12,18.95,227.4,56.85,170.55
2025-02-13,Whiteboard,Stationery,Central,Online,19,31.88,605.72,242.29,363.43
2025-02-14,Whiteboard,Stationery,South,Wholesale,14,66.48,930.72,372.29,558.43
2025-02-14,USB-C Hub,Electronics,Central,Retail,15,34.08,511.2,230.04,281.16
2025-02-14,Wireless Mouse,Electronics,East,Online,8,41.26,330.08,132.03,198.05
2025-02-14,Wireless Mouse,Electronics,East,Retail,11,24.05,264.55,105.82,158.73
2025-02-14,Notebook Pack,Stationery,West,Online,18,7.15,128.7,38.61,90.09
2025-02-14,Headset Pro,Accessories,East,B2B,7,122.72,859.04,412.34,446.7
2025-02-15,Whiteboard,Stationery,North,Online,8,43.0,344.0,137.6,206.4
2025-02-15,USB-C Hub,Electronics,Central,B2B,12,74.9,898.8,404.46,494.34
2025-02-15,Mechanical Keyboard,Electronics,Central,B2B,1,131.63,131.63,65.81,65.82
2025-02-15,Wireless Mouse,Electronics,North,Online,14,21.13,295.82,118.33,177.49
2025-02-15,Laptop Pro,Electronics,West,Online,19,1231.41,23396.79,15207.91,8188.88
2025-02-15,Laptop Pro,Electronics,North,Wholesale,8,822.73,6581.84,4278.2,2303.64
2025-02-15,Laptop Pro,Electronics,North,Wholesale,5,1337.51,6687.55,4346.91,2340.64
2025-02-15,Laptop Pro,Electronics,East,Retail,2,1315.76,2631.52,1710.49,921.03
2025-02-15,Printer Paper,Stationery,East,Online,2,11.11,22.22,5.55,16.67
2025-02-15,Monitor 27inch,Electronics,South,Online,12,483.01,5796.12,3477.67,2318.45
2025-02-15,Wireless Mouse,Electronics,East,B2B,11,26.12,287.32,114.93,172.39
2025-02-16,Standing Desk,Furniture,West,Retail,12,523.34,6280.08,3642.45,2637.63
2025-02-16,Monitor 27inch,Electronics,North,Online,4,276.72,1106.88,664.13,442.75
2025-02-16,Desk Lamp,Furniture,North,Online,14,42.88,600.32,210.11,390.21
2025-02-16,Printer Paper,Stationery,North,Online,8,21.31,170.48,42.62,127.86
2025-02-16,USB-C Hub,Electronics,South,Retail,1,47.51,47.51,21.38,26.13
2025-02-16,Water Purifier,Appliances,West,Retail,14,309.85,4337.9,2385.84,1952.06
2025-02-17,Coffee Machine,Appliances,East,Wholesale,17,162.44,2761.48,1435.97,1325.51
2025-02-17,Office Chair,Furniture,Central,B2B,16,153.78,2460.48,1353.26,1107.22
2025-02-17,Office Chair,Furniture,North,Online,16,250.18,4002.88,2201.58,1801.3
2025-02-17,Monitor 27inch,Electronics,North,Wholesale,14,311.04,4354.56,2612.74,1741.82
2025-02-17,Coffee Machine,Appliances,North,Retail,17,173.99,2957.83,1538.07,1419.76
2025-02-17,Monitor 27inch,Electronics,East,B2B,13,353.55,4596.15,2757.69,1838.46
2025-02-17,Wireless Mouse,Electronics,West,Wholesale,16,18.65,298.4,119.36,179.04
2025-02-17,Coffee Machine,Appliances,West,Online,17,146.07,2483.19,1291.26,1191.93
2025-02-17,USB-C Hub,Electronics,East,Retail,8,66.57,532.56,239.65,292.91
2025-02-17,Mechanical Keyboard,Electronics,North,Wholesale,10,96.73,967.3,483.65,483.65
2025-02-18,Whiteboard,Stationery,South,B2B,18,57.59,1036.62,414.65,621.97
2025-02-18,Office Chair,Furniture,South,B2B,7,308.45,2159.15,1187.53,971.62
2025-02-18,Coffee Machine,Appliances,West,Wholesale,8,193.99,1551.92,807.0,744.92
2025-02-18,Laptop Pro,Electronics,East,B2B,4,1426.32,5705.28,3708.43,1996.85
2025-02-19,Monitor 27inch,Electronics,North,Wholesale,17,269.9,4588.3,2752.98,1835.32
2025-02-19,Whiteboard,Stationery,East,Online,2,70.15,140.3,56.12,84.18
2025-02-19,Coffee Machine,Appliances,South,Online,10,255.58,2555.8,1329.02,1226.78
2025-02-19,Standing Desk,Furniture,Central,Online,19,526.8,10009.2,5805.34,4203.86
2025-02-19,Webcam HD,Accessories,Central,B2B,17,105.63,1795.71,754.2,1041.51
2025-02-19,Headset Pro,Accessories,North,Online,16,98.42,1574.72,755.87,818.85
2025-02-19,Laptop Pro,Electronics,Central,,12,1005.37,12064.44,7841.89,4222.55
2025-02-19,Office Chair,Furniture,Central,Retail,11,240.02,2640.22,1452.12,1188.1
2025-02-19,Webcam HD,Accessories,West,Online,8,110.53,884.24,371.38,512.86
2025-02-19,Water Purifier,Appliances,Central,Online,6,277.22,1663.32,914.83,748.49
2025-02-20,Laptop Pro,Electronics,South,Online,12,984.81,11817.72,7681.52,4136.2
2025-02-20,Laptop Pro,Electronics,West,Wholesale,4,945.48,3781.92,2458.25,1323.67
2025-02-20,Webcam HD,Accessories,North,Online,16,114.27,1828.32,767.89,1060.43
2025-02-20,Coffee Machine,Appliances,West,B2B,17,293.02,4981.34,2590.3,2391.04
2025-02-20,Mechanical Keyboard,Electronics,East,B2B,16,131.01,2096.16,1048.08,1048.08
2025-02-20,Printer Paper,Stationery,Central,B2B,1,21.9,21.9,5.47,16.43
2025-02-21,Mechanical Keyboard,Electronics,West,Retail,9,99.27,893.43,446.71,446.72
2025-02-21,Webcam HD,Accessories,North,Wholesale,13,111.7,1452.1,609.88,842.22
2025-02-22,Water Purifier,Appliances,East,Retail,5,286.67,1433.35,788.34,645.01
2025-02-22,Printer Paper,Stationery,East,Retail,19,24.27,461.13,115.28,345.85
2025-02-22,Desk Lamp,Furniture,West,Wholesale,13,38.84,504.92,176.72,328.2
2025-02-22,Standing Desk,Furniture,North,Online,12,692.67,8312.04,4820.98,3491.06
2025-02-22,Notebook Pack,Stationery,Central,Online,13,14.72,191.36,57.41,133.95
2025-02-22,Standing Desk,Furniture,West,Wholesale,10,476.74,4767.4,2765.09,2002.31
2025-02-22,Coffee Machine,Appliances,South,Wholesale,8,196.47,1571.76,817.32,754.44
2025-02-22,USB-C Hub,Electronics,Central,Wholesale,1,55.3,55.3,24.88,30.42
2025-02-22,Water Purifier,Appliances,East,B2B,7,364.93,2554.51,1404.98,1149.53
2025-02-22,Printer Paper,Stationery,North,Retail,10,10.26,102.6,25.65,76.95
2025-02-22,Webcam HD,Accessories,Central,Wholesale,16,49.09,785.44,329.88,455.56
2025-02-23,Wireless Mouse,Electronics,North,Online,19,41.81,794.39,317.76,476.63
2025-02-23,USB-C Hub,Electronics,North,Retail,16,35.56,568.96,256.03,312.93
2025-02-23,Water Purifier,Appliances,East,B2B,18,397.38,7152.84,3934.06,3218.78
2025-02-23,Office Chair,Furniture,North,Online,5,294.26,1471.3,809.22,662.08
2025-02-23,Mechanical Keyboard,Electronics,Central,B2B,4,127.72,510.88,255.44,255.44
2025-02-23,Office Chair,Furniture,Central,Online,4,339.69,1358.76,747.32,611.44
2025-02-23,Laptop Pro,Electronics,West,Online,15,1266.7,19000.5,12350.33,6650.17
2025-02-23,Office Chair,Furniture,West,B2B,9,322.03,2898.27,1594.05,1304.22
2025-02-23,Standing Desk,Furniture,Central,Online,8,599.73,4797.84,2782.75,2015.09
2025-02-23,Desk Lamp,Furniture,East,Wholesale,17,53.5,909.5,318.32,591.18
2025-02-23,Mechanical Keyboard,Electronics,Central,Wholesale,12,71.13,853.56,426.78,426.78
2025-02-23,Notebook Pack,Stationery,North,,4,9.91,39.64,11.89,27.75
2025-02-23,Headset Pro,Accessories,East,B2B,4,115.18,460.72,221.15,239.57
2025-02-23,Office Chair,Furniture,Central,Retail,1,399.02,399.02,219.46,179.56
2025-02-24,Notebook Pack,Stationery,South,Wholesale,17,6.96,118.32,35.5,82.82
2025-02-24,Coffee Machine,Appliances,West,Retail,13,271.75,3532.75,1837.03,1695.72
2025-02-24,Whiteboard,Stationery,South,Online,1,50.47,50.47,20.19,30.28
2025-02-24,Desk Lamp,Furniture,Central,Retail,6,34.51,207.06,72.47,134.59
2025-02-24,Webcam HD,Accessories,South,B2B,8,102.75,822.0,345.24,476.76
2025-02-25,Headset Pro,Accessories,West,Online,5,182.25,911.25,437.4,473.85
2025-02-25,Standing Desk,Furniture,East,B2B,3,596.61,1789.83,1038.1,751.73
2025-02-25,Whiteboard,Stationery,South,Retail,4,31.84,127.36,50.94,76.42
2025-02-25,Webcam HD,Accessories,West,Wholesale,11,110.1,1211.1,508.66,702.44
2025-02-25,Mechanical Keyboard,Electronics,South,Online,1,142.51,142.51,71.25,71.26
2025-02-25,Wireless Mouse,Electronics,Central,B2B,2,44.75,89.5,35.8,53.7
2025-02-25,USB-C Hub,Electronics,East,Retail,1,37.09,37.09,16.69,20.4
2025-02-25,Whiteboard,Stationery,Central,Online,6,60.32,361.92,144.77,217.15
2025-02-25,Whiteboard,Stationery,South,Wholesale,1,47.53,47.53,19.01,28.52
2025-02-25,Coffee Machine,Appliances,North,Online,4,326.38,1305.52,678.87,626.65
2025-02-25,Mechanical Keyboard,Electronics,Central,Retail,16,124.4,1990.4,995.2,995.2
2025-02-25,Monitor 27inch,Electronics,South,Retail,3,407.13,1221.39,732.83,488.56
2025-02-25,Mechanical Keyboard,Electronics,Central,Wholesale,18,97.35,1752.3,876.15,876.15
2025-02-25,Whiteboard,Stationery,South,Retail,5,66.22,331.1,132.44,198.66
2025-02-25,Water Purifier,Appliances,Central,Online,6,289.69,1738.14,955.98,782.16
2025-02-26,Wireless Mouse,Electronics,Central,B2B,17,42.29,718.93,287.57,431.36
2025-02-26,Coffee Machine,Appliances,East,Retail,19,348.2,6615.8,3440.22,3175.58
2025-02-26,Mechanical Keyboard,Electronics,West,Wholesale,4,79.37,317.48,158.74,158.74
2025-02-26,Wireless Mouse,Electronics,South,Wholesale,10,42.23,422.3,168.92,253.38
2025-02-26,Notebook Pack,Stationery,West,,17,5.56,94.52,28.36,66.16
2025-02-26,Mechanical Keyboard,Electronics,North,Retail,14,85.88,1202.32,601.16,601.16
2025-02-27,Office Chair,Furniture,West,Retail,9,224.62,2021.58,1111.87,909.71
2025-02-27,Printer Paper,Stationery,North,Wholesale,13,24.68,320.84,80.21,240.63
2025-02-27,Wireless Mouse,Electronics,East,Wholesale,16,38.2,611.2,244.48,366.72
2025-02-27,Headset Pro,Accessories,North,B2B,16,184.96,2959.36,1420.49,1538.87
2025-02-27,Whiteboard,Stationery,South,Online,9,75.53,679.77,271.91,407.86
2025-02-27,Wireless Mouse,Electronics,West,B2B,19,15.82,300.58,120.23,180.35
2025-02-27,Desk Lamp,Furniture,North,Wholesale,5,22.24,111.2,38.92,72.28
2025-02-27,Water Purifier,Appliances,Central,Online,4,351.49,1405.96,773.28,632.68
2025-02-28,Headset Pro,Accessories,North,Retail,1,171.33,171.33,82.24,89.09
2025-02-28,Mechanical Keyboard,Electronics,East,Online,5,66.25,331.25,165.62,165.63
2025-02-28,Coffee Machine,Appliances,North,B2B,6,131.22,787.32,409.41,377.91
2025-02-28,Standing Desk,Furniture,North,Online,10,397.02,3970.2,2302.72,1667.48
2025-02-28,Desk Lamp,Furniture,West,Online,6,48.97,293.82,102.84,190.98
2025-02-28,Headset Pro,Accessories,Central,,18,119.05,2142.9,1028.59,1114.31
2025-03-01,Desk Lamp,Furniture,West,Online,19,34.35,652.65,228.43,424.22
2025-03-01,Mechanical Keyboard,Electronics,West,Online,20,105.43,2108.6,1054.3,1054.3
2025-03-01,Printer Paper,Stationery,Central,Retail,10,21.94,219.4,54.85,164.55
2025-03-01,USB-C Hub,Electronics,South,B2B,19,65.25,1239.75,557.89,681.86
2025-03-01,USB-C Hub,Electronics,South,Wholesale,3,39.7,119.1,53.59,65.51
2025-03-01,Desk Lamp,Furniture,Central,Online,12,51.51,618.12,216.34,401.78
2025-03-02,Webcam HD,Accessories,South,Online,18,114.24,2056.32,863.65,1192.67
2025-03-02,Laptop Pro,Electronics,South,B2B,7,1346.94,9428.58,6128.58,3300.0
2025-03-02,Notebook Pack,Stationery,North,Retail,11,19.99,219.89,65.97,153.92
2025-03-02,Printer Paper,Stationery,South,Retail,19,19.72,374.68,93.67,281.01
2025-03-02,Printer Paper,Stationery,West,Wholesale,17,18.55,315.35,78.84,236.51
2025-03-02,Notebook Pack,Stationery,Central,Retail,5,7.92,39.6,11.88,27.72
2025-03-03,Laptop Pro,Electronics,West,Retail,16,1327.66,21242.56,13807.66,7434.9
